Date,Value_avg_temp,Anomaly_avg_temp,Value_max_temp,Anomaly_max_temp,Max_Temp,Anomaly_x,Precipitation,Anomaly_y,PDSI,Anomaly
1970-01-01 00:00:00.000189501,26.69,-3.43,36.86,-3.63,16.52,-3.23,1.47,0.99,3.32,1.01
1970-01-01 00:00:00.000189502,26.6,-7.22,37.65,-7.17,15.57,-7.25,-0.45,-0.95,1.41,-0.72
1970-01-01 00:00:00.000189503,39.97,-1.53,52.07,-0.94,27.86,-2.13,-0.83,-1.2,1.99,-0.52
1970-01-01 00:00:00.000189504,52.9,1.85,66.33,2.85,39.45,0.84,-1.42,-1.74,1.99,-0.53
1970-01-01 00:00:00.000189505,59.94,-0.26,72.81,-0.15,47.05,-0.39,0.04,-0.3,2.88,-0.03
1970-01-01 00:00:00.000189506,67.8,-0.69,80.89,-0.45,54.72,-0.9,0.2,-0.09,2.95,0.02
1970-01-01 00:00:00.000189507,71.24,-2.37,83.91,-2.77,58.55,-1.99,0.77,0.39,3.0,0.22
1970-01-01 00:00:00.000189508,71.62,-0.48,84.9,-0.24,58.32,-0.74,0.93,0.48,2.53,-0.09
1970-01-01 00:00:00.000189509,65.57,0.71,78.73,0.92,52.38,0.48,-0.89,-1.34,1.58,-0.91
1970-01-01 00:00:00.000189510,50.85,-3.26,64.54,-2.26,37.15,-4.26,-1.42,-1.85,1.08,-1.08
1970-01-01 00:00:00.000189511,39.16,-2.53,50.09,-2.62,28.24,-2.44,0.05,-0.37,2.29,0.06
1970-01-01 00:00:00.000189512,31.71,-0.97,42.08,-0.68,21.33,-1.27,0.1,-0.33,2.53,0.18
1970-01-01 00:00:00.000189601,31.48,1.36,41.41,0.92,21.52,1.77,0.28,-0.2,2.4,0.09
1970-01-01 00:00:00.000189602,35.04,1.22,46.56,1.74,23.52,0.7,0.31,-0.19,2.05,-0.08
1970-01-01 00:00:00.000189603,38.03,-3.47,49.42,-3.59,26.62,-3.37,0.45,0.08,2.41,-0.1
1970-01-01 00:00:00.000189604,52.34,1.29,64.38,0.9,40.32,1.71,-0.03,-0.35,2.59,0.07
1970-01-01 00:00:00.000189605,62.46,2.26,74.77,1.81,50.14,2.7,-0.24,-0.58,2.96,0.05
1970-01-01 00:00:00.000189606,69.89,1.4,83.26,1.92,56.52,0.9,-0.59,-0.88,2.64,-0.29
1970-01-01 00:00:00.000189607,73.69,0.08,86.0,-0.68,61.34,0.8,-0.27,-0.65,3.22,0.44
1970-01-01 00:00:00.000189608,72.27,0.17,85.39,0.25,59.13,0.07,-0.93,-1.38,2.0,-0.62
1970-01-01 00:00:00.000189609,62.94,-1.92,75.27,-2.54,50.59,-1.31,0.46,0.01,2.78,0.29
1970-01-01 00:00:00.000189610,51.91,-2.2,64.11,-2.69,39.69,-1.72,0.63,0.2,2.15,-0.01
1970-01-01 00:00:00.000189611,38.32,-3.37,48.47,-4.24,28.17,-2.51,1.5,1.08,3.07,0.84
1970-01-01 00:00:00.000189612,35.55,2.87,45.79,3.03,25.32,2.72,1.1,0.67,1.5,-0.85
1970-01-01 00:00:00.000189701,28.17,-1.95,37.65,-2.84,18.66,-1.09,1.25,0.77,2.39,0.08
1970-01-01 00:00:00.000189702,33.39,-0.43,43.29,-1.53,23.49,0.67,1.96,1.46,2.79,0.66
1970-01-01 00:00:00.000189703,38.79,-2.71,49.32,-3.69,28.27,-1.72,3.11,2.74,3.62,1.11
1970-01-01 00:00:00.000189704,51.15,0.1,63.43,-0.05,38.88,0.27,-0.05,-0.37,2.42,-0.1
1970-01-01 00:00:00.000189705,61.18,0.98,74.61,1.65,47.71,0.27,-0.88,-1.22,2.12,-0.79
1970-01-01 00:00:00.000189706,68.11,-0.38,80.91,-0.43,55.31,-0.31,-0.83,-1.12,2.88,-0.05
1970-01-01 00:00:00.000189707,73.36,-0.25,86.41,-0.27,60.3,-0.24,-0.73,-1.11,2.93,0.15
1970-01-01 00:00:00.000189708,71.35,-0.75,84.49,-0.65,58.19,-0.87,-0.97,-1.42,2.3,-0.32
1970-01-01 00:00:00.000189709,66.4,1.54,80.02,2.21,52.77,0.87,-1.94,-2.39,1.57,-0.92
1970-01-01 00:00:00.000189710,55.11,1.0,67.68,0.88,42.51,1.1,-2.13,-2.56,1.83,-0.33
1970-01-01 00:00:00.000189711,40.91,-0.78,52.32,-0.39,29.48,-1.2,-2.1,-2.52,2.29,0.06
1970-01-01 00:00:00.000189712,30.76,-1.92,40.62,-2.14,20.88,-1.72,-2.06,-2.49,2.56,0.21
1970-01-01 00:00:00.000189801,30.67,0.55,40.77,0.28,20.57,0.82,-1.88,-2.36,2.43,0.12
1970-01-01 00:00:00.000189802,35.37,1.55,46.76,1.94,23.97,1.15,-2.02,-2.52,1.65,-0.48
1970-01-01 00:00:00.000189803,41.05,-0.45,52.36,-0.65,29.75,-0.24,-1.89,-2.26,2.42,-0.09
1970-01-01 00:00:00.000189804,50.79,-0.26,63.54,0.06,38.05,-0.56,-2.09,-2.41,2.02,-0.5
1970-01-01 00:00:00.000189805,59.94,-0.26,72.05,-0.91,47.82,0.38,0.36,0.02,3.23,0.32
1970-01-01 00:00:00.000189806,69.31,0.82,81.97,0.63,56.66,1.04,0.47,0.18,3.07,0.14
1970-01-01 00:00:00.000189807,73.29,-0.32,86.25,-0.43,60.31,-0.23,0.8,0.42,2.88,0.1
1970-01-01 00:00:00.000189808,72.75,0.65,85.5,0.36,59.99,0.93,1.33,0.88,3.06,0.44
1970-01-01 00:00:00.000189809,65.46,0.6,78.69,0.88,52.23,0.33,1.05,0.6,2.33,-0.16
1970-01-01 00:00:00.000189810,51.49,-2.62,63.41,-3.39,39.54,-1.87,1.55,1.12,2.5,0.34
1970-01-01 00:00:00.000189811,38.39,-3.3,49.48,-3.23,27.28,-3.4,1.85,1.43,2.26,0.03
1970-01-01 00:00:00.000189812,28.67,-4.01,38.93,-3.83,18.41,-4.19,1.68,1.25,1.72,-0.63
1970-01-01 00:00:00.000189901,29.68,-0.44,39.88,-0.61,19.49,-0.26,2.11,1.63,2.61,0.3
1970-01-01 00:00:00.000189902,25.5,-8.32,36.36,-8.46,14.65,-8.17,2.28,1.78,2.28,0.15
1970-01-01 00:00:00.000189903,37.63,-3.87,48.87,-4.14,26.38,-3.61,2.66,2.29,2.82,0.31
1970-01-01 00:00:00.000189904,50.61,-0.44,62.98,-0.5,38.23,-0.38,-0.6,-0.92,1.78,-0.74
1970-01-01 00:00:00.000189905,59.9,-0.3,72.23,-0.73,47.57,0.13,-0.63,-0.97,2.74,-0.17
1970-01-01 00:00:00.000189906,68.65,0.16,81.54,0.2,55.74,0.12,-0.47,-0.76,2.97,0.04
1970-01-01 00:00:00.000189907,73.08,-0.53,86.25,-0.43,59.88,-0.66,-0.12,-0.5,2.95,0.17
1970-01-01 00:00:00.000189908,71.74,-0.36,84.76,-0.38,58.69,-0.37,-0.34,-0.79,2.26,-0.36
1970-01-01 00:00:00.000189909,64.8,-0.06,78.96,1.15,50.61,-1.29,-1.21,-1.66,1.54,-0.95
1970-01-01 00:00:00.000189910,53.98,-0.13,65.91,-0.89,42.04,0.63,-0.83,-1.26,2.41,0.25
1970-01-01 00:00:00.000189911,44.92,3.23,55.9,3.19,33.94,3.26,-1.22,-1.64,1.99,-0.24
1970-01-01 00:00:00.000189912,31.62,-1.06,41.52,-1.24,21.72,-0.88,-1.32,-1.75,2.36,0.01
1970-01-01 00:00:00.000190001,34.11,3.99,44.26,3.77,23.94,4.19,-1.8,-2.28,1.74,-0.57
1970-01-01 00:00:00.000190002,30.76,-3.06,42.15,-2.67,19.36,-3.46,0.61,0.11,2.52,0.39
1970-01-01 00:00:00.000190003,41.27,-0.23,53.01,0.0,29.53,-0.46,0.31,-0.06,2.28,-0.23
1970-01-01 00:00:00.000190004,51.6,0.55,63.36,-0.12,39.87,1.26,1.13,0.81,3.41,0.89
1970-01-01 00:00:00.000190005,61.74,1.54,74.89,1.93,48.58,1.14,-0.6,-0.94,2.45,-0.46
1970-01-01 00:00:00.000190006,70.3,1.81,83.53,2.19,57.06,1.44,-0.61,-0.9,3.03,0.1
1970-01-01 00:00:00.000190007,73.13,-0.48,86.16,-0.52,60.12,-0.42,-0.41,-0.79,3.07,0.29
1970-01-01 00:00:00.000190008,72.86,0.76,85.84,0.7,59.88,0.82,-0.67,-1.12,2.42,-0.2
1970-01-01 00:00:00.000190009,65.14,0.28,77.0,-0.81,53.26,1.36,0.39,-0.06,2.93,0.44
1970-01-01 00:00:00.000190010,56.35,2.24,67.91,1.11,44.8,3.39,0.7,0.27,2.75,0.59
1970-01-01 00:00:00.000190011,41.54,-0.15,52.27,-0.44,30.81,0.13,0.79,0.37,2.37,0.14
1970-01-01 00:00:00.000190012,34.48,1.8,44.67,1.91,24.3,1.7,-0.44,-0.87,1.66,-0.69
1970-01-01 00:00:00.000190101,31.62,1.5,42.17,1.68,21.09,1.34,-0.73,-1.21,1.99,-0.32
1970-01-01 00:00:00.000190102,29.86,-3.96,40.24,-4.58,19.49,-3.33,-0.42,-0.92,2.13,0.0
1970-01-01 00:00:00.000190103,40.71,-0.79,52.45,-0.56,28.98,-1.01,-0.55,-0.92,2.29,-0.22
1970-01-01 00:00:00.000190104,49.39,-1.66,61.66,-1.82,37.09,-1.52,-0.24,-0.56,2.53,0.01
1970-01-01 00:00:00.000190105,61.18,0.98,74.1,1.14,48.22,0.78,-0.54,-0.88,2.66,-0.25
1970-01-01 00:00:00.000190106,68.43,-0.06,81.41,0.07,55.44,-0.18,-0.74,-1.03,2.6,-0.33
1970-01-01 00:00:00.000190107,76.24,2.63,89.96,3.28,62.55,2.01,-1.46,-1.84,2.32,-0.46
1970-01-01 00:00:00.000190108,73.2,1.1,86.14,1.0,60.24,1.18,-1.34,-1.79,2.97,0.35
1970-01-01 00:00:00.000190109,63.25,-1.61,75.7,-2.11,50.79,-1.11,-1.0,-1.45,2.58,0.09
1970-01-01 00:00:00.000190110,55.45,1.34,68.5,1.7,42.39,0.98,-1.6,-2.03,1.51,-0.65
1970-01-01 00:00:00.000190111,41.68,-0.01,53.37,0.66,30.0,-0.68,-2.43,-2.85,1.45,-0.78
1970-01-01 00:00:00.000190112,31.48,-1.2,41.95,-0.81,20.98,-1.62,-2.74,-3.17,2.6,0.25
1970-01-01 00:00:00.000190201,30.06,-0.06,40.93,0.44,19.18,-0.57,-3.7,-4.18,1.45,-0.86
1970-01-01 00:00:00.000190202,31.46,-2.36,41.86,-2.96,21.06,-1.76,-3.39,-3.89,2.56,0.43
1970-01-01 00:00:00.000190203,41.58,0.08,52.34,-0.67,30.79,0.8,-2.67,-3.04,2.9,0.39
1970-01-01 00:00:00.000190204,50.85,-0.2,63.39,-0.09,38.3,-0.31,-2.96,-3.28,1.85,-0.67
1970-01-01 00:00:00.000190205,61.99,1.79,74.41,1.45,49.57,2.13,-2.77,-3.11,3.0,0.09
1970-01-01 00:00:00.000190206,68.04,-0.45,81.18,-0.16,54.88,-0.74,0.07,-0.22,2.89,-0.04
1970-01-01 00:00:00.000190207,72.05,-1.56,84.97,-1.71,59.11,-1.43,0.57,0.19,3.09,0.31
1970-01-01 00:00:00.000190208,71.37,-0.73,84.42,-0.72,58.3,-0.76,0.44,-0.01,2.3,-0.32
1970-01-01 00:00:00.000190209,62.76,-2.1,75.97,-1.84,49.53,-2.37,0.89,0.44,2.74,0.25
1970-01-01 00:00:00.000190210,54.43,0.32,67.3,0.5,41.56,0.15,0.64,0.21,1.93,-0.23
1970-01-01 00:00:00.000190211,43.68,1.99,53.55,0.84,33.82,3.14,1.09,0.67,2.99,0.76
1970-01-01 00:00:00.000190212,30.79,-1.89,40.19,-2.57,21.4,-1.2,1.71,1.28,2.93,0.58
1970-01-01 00:00:00.000190301,30.88,0.76,40.77,0.28,21.0,1.25,2.18,1.7,2.27,-0.04
1970-01-01 00:00:00.000190302,28.42,-5.4,39.2,-5.62,17.62,-5.2,3.06,2.56,3.03,0.9
1970-01-01 00:00:00.000190303,42.21,0.71,52.59,-0.42,31.8,1.81,3.17,2.8,3.01,0.5
1970-01-01 00:00:00.000190304,50.22,-0.83,62.46,-1.02,37.94,-0.67,2.48,2.16,1.99,-0.53
1970-01-01 00:00:00.000190305,59.54,-0.66,71.91,-1.05,47.17,-0.27,2.44,2.1,3.01,0.1
1970-01-01 00:00:00.000190306,65.89,-2.6,78.1,-3.24,53.65,-1.97,2.49,2.2,2.88,-0.05
1970-01-01 00:00:00.000190307,71.92,-1.69,84.79,-1.89,59.07,-1.47,2.89,2.51,2.97,0.19
1970-01-01 00:00:00.000190308,70.97,-1.13,83.46,-1.68,58.46,-0.6,3.51,3.06,3.04,0.42
1970-01-01 00:00:00.000190309,62.73,-2.13,75.67,-2.14,49.78,-2.12,-0.03,-0.48,2.12,-0.37
1970-01-01 00:00:00.000190310,53.94,-0.17,67.23,0.43,40.64,-0.77,-0.25,-0.68,1.77,-0.39
1970-01-01 00:00:00.000190311,40.23,-1.46,51.71,-1.0,28.74,-1.94,-0.43,-0.85,1.83,-0.4
1970-01-01 00:00:00.000190312,30.54,-2.14,42.01,-0.75,19.09,-3.51,-1.07,-1.5,1.44,-0.91
1970-01-01 00:00:00.000190401,27.55,-2.57,38.77,-1.72,16.34,-3.41,-1.66,-2.14,1.81,-0.5
1970-01-01 00:00:00.000190402,31.59,-2.23,43.3,-1.52,19.87,-2.95,0.41,-0.09,2.43,0.3
1970-01-01 00:00:00.000190403,41.76,0.26,52.97,-0.04,30.54,0.55,0.92,0.55,3.1,0.59
1970-01-01 00:00:00.000190404,49.46,-1.59,61.9,-1.58,37.0,-1.61,0.69,0.37,2.12,-0.4
1970-01-01 00:00:00.000190405,60.13,-0.07,73.02,0.06,47.26,-0.18,0.35,0.01,2.59,-0.32
1970-01-01 00:00:00.000190406,67.26,-1.23,79.93,-1.41,54.57,-1.05,0.68,0.39,3.11,0.18
1970-01-01 00:00:00.000190407,71.35,-2.26,84.16,-2.52,58.53,-2.01,1.1,0.72,2.93,0.15
1970-01-01 00:00:00.000190408,70.72,-1.38,83.55,-1.59,57.87,-1.19,1.45,1.0,2.69,0.07
1970-01-01 00:00:00.000190409,64.96,0.1,77.74,-0.07,52.16,0.26,-0.08,-0.53,2.33,-0.16
1970-01-01 00:00:00.000190410,53.92,-0.19,66.61,-0.19,41.23,-0.18,-0.43,-0.86,1.66,-0.5
1970-01-01 00:00:00.000190411,43.14,1.45,56.16,3.45,30.13,-0.55,-1.6,-2.02,1.02,-1.21
1970-01-01 00:00:00.000190412,32.02,-0.66,42.51,-0.25,21.52,-1.08,-2.2,-2.63,2.16,-0.19
1970-01-01 00:00:00.000190501,27.1,-3.02,36.82,-3.67,17.4,-2.35,-2.7,-3.18,2.18,-0.13
1970-01-01 00:00:00.000190502,26.94,-6.88,37.35,-7.47,16.56,-6.26,0.13,-0.37,2.35,0.22
1970-01-01 00:00:00.000190503,45.12,3.62,55.9,2.89,34.34,4.35,0.19,-0.18,2.94,0.43
1970-01-01 00:00:00.000190504,50.49,-0.56,62.37,-1.11,38.59,-0.02,0.56,0.24,2.8,0.28
1970-01-01 00:00:00.000190505,59.14,-1.06,70.81,-2.15,47.48,0.04,1.45,1.11,3.74,0.83
1970-01-01 00:00:00.000190506,68.0,-0.49,80.38,-0.96,55.62,0.0,1.8,1.51,3.3,0.37
1970-01-01 00:00:00.000190507,71.98,-1.63,84.58,-2.1,59.36,-1.18,2.87,2.49,3.52,0.74
1970-01-01 00:00:00.000190508,72.37,0.27,85.33,0.19,59.41,0.35,3.03,2.58,2.54,-0.08
1970-01-01 00:00:00.000190509,65.95,1.09,78.85,1.04,53.04,1.14,2.82,2.37,2.57,0.08
1970-01-01 00:00:00.000190510,51.64,-2.47,63.81,-2.99,39.47,-1.94,2.86,2.43,2.17,0.01
1970-01-01 00:00:00.000190511,42.24,0.55,53.4,0.69,31.06,0.38,2.75,2.33,2.19,-0.04
1970-01-01 00:00:00.000190512,30.99,-1.69,40.91,-1.85,21.07,-1.53,2.82,2.39,2.3,-0.05
1970-01-01 00:00:00.000190601,32.88,2.76,43.38,2.89,22.37,2.62,3.21,2.73,2.53,0.22
1970-01-01 00:00:00.000190602,33.69,-0.13,44.94,0.12,22.42,-0.4,2.68,2.18,1.72,-0.41
1970-01-01 00:00:00.000190603,36.1,-5.4,46.29,-6.72,25.9,-4.09,3.59,3.22,3.26,0.75
1970-01-01 00:00:00.000190604,52.72,1.67,65.34,1.86,40.1,1.49,2.65,2.33,2.08,-0.44
1970-01-01 00:00:00.000190605,59.58,-0.62,71.98,-0.98,47.17,-0.27,2.72,2.38,3.16,0.25
1970-01-01 00:00:00.000190606,67.32,-1.17,79.97,-1.37,54.66,-0.96,2.77,2.48,3.04,0.11
1970-01-01 00:00:00.000190607,72.36,-1.25,85.15,-1.53,59.56,-0.98,3.43,3.05,3.3,0.52
1970-01-01 00:00:00.000190608,71.85,-0.25,84.07,-1.07,59.61,0.55,4.39,3.94,3.39,0.77
1970-01-01 00:00:00.000190609,66.25,1.39,78.78,0.97,53.71,1.81,4.37,3.92,2.91,0.42
1970-01-01 00:00:00.000190610,52.54,-1.57,65.03,-1.77,40.05,-1.36,4.14,3.71,2.08,-0.08
1970-01-01 00:00:00.000190611,40.44,-1.25,50.72,-1.99,30.16,-0.52,4.33,3.91,2.49,0.26
1970-01-01 00:00:00.000190612,34.97,2.29,44.24,1.48,25.7,3.1,4.9,4.47,2.88,0.53
1970-01-01 00:00:00.000190701,30.69,0.57,40.46,-0.03,20.93,1.18,5.42,4.94,2.75,0.44
1970-01-01 00:00:00.000190702,35.46,1.64,47.07,2.25,23.85,1.03,4.68,4.18,1.82,-0.31
1970-01-01 00:00:00.000190703,45.7,4.2,57.11,4.1,34.29,4.3,3.7,3.33,2.45,-0.06
1970-01-01 00:00:00.000190704,47.53,-3.52,59.52,-3.96,35.55,-3.06,3.58,3.26,2.32,-0.2
1970-01-01 00:00:00.000190705,55.89,-4.31,68.14,-4.82,43.63,-3.81,4.29,3.95,3.45,0.54
1970-01-01 00:00:00.000190706,65.7,-2.79,78.17,-3.17,53.2,-2.42,4.42,4.13,3.12,0.19
1970-01-01 00:00:00.000190707,72.52,-1.09,85.24,-1.44,59.76,-0.78,4.75,4.37,3.0,0.22
1970-01-01 00:00:00.000190708,70.79,-1.31,83.57,-1.57,57.97,-1.09,4.72,4.27,2.55,-0.07
1970-01-01 00:00:00.000190709,64.22,-0.64,77.13,-0.68,51.31,-0.59,4.43,3.98,2.51,0.02
1970-01-01 00:00:00.000190710,53.78,-0.33,66.36,-0.44,41.22,-0.19,3.99,3.56,2.03,-0.13
1970-01-01 00:00:00.000190711,40.82,-0.87,51.87,-0.84,29.77,-0.91,3.79,3.37,2.25,0.02
1970-01-01 00:00:00.000190712,34.7,2.02,44.62,1.86,24.76,2.16,3.88,3.45,2.69,0.34
1970-01-01 00:00:00.000190801,32.45,2.33,43.29,2.8,21.61,1.86,3.66,3.18,1.82,-0.49
1970-01-01 00:00:00.000190802,33.01,-0.81,43.52,-1.3,22.48,-0.34,4.15,3.65,2.81,0.68
1970-01-01 00:00:00.000190803,43.92,2.42,55.81,2.8,32.02,2.03,3.12,2.75,2.18,-0.33
1970-01-01 00:00:00.000190804,52.75,1.7,65.68,2.2,39.79,1.18,2.82,2.5,2.69,0.17
1970-01-01 00:00:00.000190805,58.82,-1.38,70.97,-1.99,46.65,-0.79,3.88,3.54,4.13,1.22
1970-01-01 00:00:00.000190806,66.92,-1.57,79.57,-1.77,54.25,-1.37,3.83,3.54,3.02,0.09
1970-01-01 00:00:00.000190807,73.18,-0.43,86.18,-0.5,60.19,-0.35,4.08,3.7,3.01,0.23
1970-01-01 00:00:00.000190808,70.68,-1.42,83.39,-1.75,57.96,-1.1,4.39,3.94,2.88,0.26
1970-01-01 00:00:00.000190809,65.59,0.73,79.5,1.69,51.66,-0.24,3.33,2.88,1.83,-0.66
1970-01-01 00:00:00.000190810,51.76,-2.35,64.47,-2.33,39.06,-2.35,3.16,2.73,2.03,-0.13
1970-01-01 00:00:00.000190811,42.53,0.84,54.46,1.75,30.6,-0.08,2.38,1.96,1.67,-0.56
1970-01-01 00:00:00.000190812,33.31,0.63,43.39,0.63,23.23,0.63,1.55,1.12,1.73,-0.62
1970-01-01 00:00:00.000190901,32.31,2.19,42.39,1.9,22.24,2.49,1.45,0.97,2.74,0.43
1970-01-01 00:00:00.000190902,35.02,1.2,46.15,1.33,23.9,1.08,2.15,1.65,2.88,0.75
1970-01-01 00:00:00.000190903,40.35,-1.15,51.35,-1.66,29.37,-0.62,1.7,1.33,2.21,-0.3
1970-01-01 00:00:00.000190904,48.96,-2.09,61.5,-1.98,36.41,-2.2,1.6,1.28,2.28,-0.24
1970-01-01 00:00:00.000190905,58.14,-2.06,71.04,-1.92,45.23,-2.21,1.84,1.5,3.04,0.13
1970-01-01 00:00:00.000190906,68.94,0.45,81.46,0.12,56.41,0.79,1.99,1.7,3.23,0.3
1970-01-01 00:00:00.000190907,72.63,-0.98,85.24,-1.44,60.01,-0.53,2.44,2.06,3.03,0.25
1970-01-01 00:00:00.000190908,72.93,0.83,86.07,0.93,59.77,0.71,2.22,1.77,2.41,-0.21
1970-01-01 00:00:00.000190909,64.4,-0.46,77.32,-0.49,51.46,-0.44,1.89,1.44,2.28,-0.21
1970-01-01 00:00:00.000190910,52.88,-1.23,66.31,-0.49,39.45,-1.96,1.31,0.88,1.54,-0.62
1970-01-01 00:00:00.000190911,45.03,3.34,56.32,3.61,33.75,3.07,1.5,1.08,2.95,0.72
1970-01-01 00:00:00.000190912,25.61,-7.07,34.79,-7.97,16.45,-6.15,1.67,1.24,2.6,0.25
1970-01-01 00:00:00.000191001,29.61,-0.51,39.81,-0.68,19.4,-0.35,1.75,1.27,2.15,-0.16
1970-01-01 00:00:00.000191002,29.3,-4.52,40.8,-4.02,17.82,-5.0,1.79,1.29,2.11,-0.02
1970-01-01 00:00:00.000191003,49.44,7.94,63.1,10.09,35.76,5.77,-2.38,-2.75,1.02,-1.49
1970-01-01 00:00:00.000191004,53.62,2.57,67.42,3.94,39.81,1.2,-3.17,-3.49,2.06,-0.46
1970-01-01 00:00:00.000191005,59.22,-0.98,72.43,-0.53,45.97,-1.47,-3.1,-3.44,2.59,-0.32
1970-01-01 00:00:00.000191006,68.29,-0.2,81.9,0.56,54.66,-0.96,-3.15,-3.44,2.48,-0.45
1970-01-01 00:00:00.000191007,74.12,0.51,87.64,0.96,60.6,0.06,-3.24,-3.62,2.59,-0.19
1970-01-01 00:00:00.000191008,71.11,-0.99,84.49,-0.65,57.72,-1.34,-3.38,-3.83,2.25,-0.37
1970-01-01 00:00:00.000191009,65.68,0.82,78.51,0.7,52.83,0.93,-3.47,-3.92,2.17,-0.32
1970-01-01 00:00:00.000191010,55.62,1.51,69.03,2.23,42.19,0.78,-3.36,-3.79,2.04,-0.12
1970-01-01 00:00:00.000191011,41.13,-0.56,52.07,-0.64,30.18,-0.5,-3.68,-4.1,1.76,-0.47
1970-01-01 00:00:00.000191012,31.93,-0.75,41.97,-0.79,21.87,-0.73,-4.38,-4.81,1.69,-0.66
1970-01-01 00:00:00.000191101,32.9,2.78,43.41,2.92,22.41,2.66,-4.65,-5.13,2.44,0.13
1970-01-01 00:00:00.000191102,33.66,-0.16,44.08,-0.74,23.25,0.43,-4.38,-4.88,2.13,0.0
1970-01-01 00:00:00.000191103,44.02,2.52,56.3,3.29,31.75,1.76,-5.02,-5.39,1.71,-0.8
1970-01-01 00:00:00.000191104,50.0,-1.05,62.11,-1.37,37.87,-0.74,-4.01,-4.33,2.85,0.33
1970-01-01 00:00:00.000191105,61.21,1.01,74.73,1.77,47.66,0.22,-4.57,-4.91,1.97,-0.94
1970-01-01 00:00:00.000191106,70.75,2.26,84.25,2.91,57.25,1.63,-5.12,-5.41,2.2,-0.73
1970-01-01 00:00:00.000191107,72.68,-0.93,85.8,-0.88,59.54,-1.0,-4.98,-5.36,2.86,0.08
1970-01-01 00:00:00.000191108,70.9,-1.2,84.02,-1.12,57.78,-1.28,0.34,-0.11,3.06,0.44
1970-01-01 00:00:00.000191109,66.09,1.23,78.35,0.54,53.83,1.93,0.41,-0.04,2.75,0.26
1970-01-01 00:00:00.000191110,52.66,-1.45,64.29,-2.51,41.04,-0.37,0.81,0.38,2.49,0.33
1970-01-01 00:00:00.000191111,37.27,-4.42,48.47,-4.24,26.08,-4.6,0.9,0.48,2.11,-0.12
1970-01-01 00:00:00.000191112,32.2,-0.48,41.81,-0.95,22.6,0.0,1.42,0.99,2.95,0.6
1970-01-01 00:00:00.000191201,24.76,-5.36,35.38,-5.11,14.14,-5.61,1.58,1.1,1.95,-0.36
1970-01-01 00:00:00.000191202,31.08,-2.74,41.99,-2.83,20.19,-2.63,1.43,0.93,1.9,-0.23
1970-01-01 00:00:00.000191203,35.76,-5.74,46.2,-6.81,25.34,-4.65,2.62,2.25,3.39,0.88
1970-01-01 00:00:00.000191204,50.58,-0.47,62.28,-1.2,38.86,0.25,3.25,2.93,3.34,0.82
1970-01-01 00:00:00.000191205,60.48,0.28,73.06,0.1,47.89,0.45,2.89,2.55,2.89,-0.02
1970-01-01 00:00:00.000191206,66.7,-1.79,79.7,-1.64,53.71,-1.91,2.64,2.35,2.71,-0.22
1970-01-01 00:00:00.000191207,72.25,-1.36,84.6,-2.08,59.9,-0.64,2.83,2.45,2.99,0.21
1970-01-01 00:00:00.000191208,70.12,-1.98,82.35,-2.79,57.9,-1.16,3.4,2.95,3.05,0.43
1970-01-01 00:00:00.000191209,62.73,-2.13,75.0,-2.81,50.43,-1.47,3.38,2.93,2.51,0.02
1970-01-01 00:00:00.000191210,53.17,-0.94,65.52,-1.28,40.8,-0.61,3.2,2.77,2.13,-0.03
1970-01-01 00:00:00.000191211,42.21,0.52,54.09,1.38,30.31,-0.37,2.38,1.96,1.52,-0.71
1970-01-01 00:00:00.000191212,32.95,0.27,43.45,0.69,22.46,-0.14,1.92,1.49,2.1,-0.25
1970-01-01 00:00:00.000191301,30.47,0.35,41.45,0.96,19.49,-0.26,2.14,1.66,2.87,0.56
1970-01-01 00:00:00.000191302,29.5,-4.32,40.41,-4.41,18.59,-4.23,1.94,1.44,1.9,-0.23
1970-01-01 00:00:00.000191303,38.71,-2.79,50.27,-2.74,27.14,-2.85,2.45,2.08,2.99,0.48
1970-01-01 00:00:00.000191304,51.39,0.34,64.45,0.97,38.32,-0.29,-0.43,-0.75,2.05,-0.47
1970-01-01 00:00:00.000191305,60.13,-0.07,73.24,0.28,47.01,-0.43,-0.72,-1.06,2.51,-0.4
1970-01-01 00:00:00.000191306,68.22,-0.27,81.14,-0.2,55.31,-0.31,-0.78,-1.07,2.71,-0.22
1970-01-01 00:00:00.000191307,73.0,-0.61,86.02,-0.66,59.99,-0.55,-0.83,-1.21,2.64,-0.14
1970-01-01 00:00:00.000191308,73.36,1.26,86.95,1.81,59.77,0.71,-1.7,-2.15,1.9,-0.72
1970-01-01 00:00:00.000191309,63.64,-1.22,76.41,-1.4,50.88,-1.02,0.71,0.26,3.13,0.64
1970-01-01 00:00:00.000191310,51.64,-2.47,63.61,-3.19,39.65,-1.76,1.2,0.77,2.52,0.36
1970-01-01 00:00:00.000191311,45.12,3.43,55.27,2.56,34.95,4.27,0.97,0.55,2.31,0.08
1970-01-01 00:00:00.000191312,33.33,0.65,42.51,-0.25,24.15,1.55,0.88,0.45,2.31,-0.04
1970-01-01 00:00:00.000191401,34.5,4.38,44.49,4.0,24.51,4.76,1.04,0.56,2.5,0.19
1970-01-01 00:00:00.000191402,29.52,-4.3,40.82,-4.0,18.21,-4.61,1.12,0.62,2.08,-0.05
1970-01-01 00:00:00.000191403,40.75,-0.75,52.56,-0.45,28.94,-1.05,-0.64,-1.01,1.85,-0.66
